source_file,target_import,target_module
log4j-api/src/main/java/org/apache/logging/log4j/CloseableThreadContext.java,java.util.ArrayList,external
log4j-api/src/main/java/org/apache/logging/log4j/CloseableThreadContext.java,java.util.HashMap,external
log4j-api/src/main/java/org/apache/logging/log4j/CloseableThreadContext.java,java.util.List,external
log4j-api/src/main/java/org/apache/logging/log4j/CloseableThreadContext.java,java.util.Map,external
log4j-api/src/main/java/org/apache/logging/log4j/EventLogger.java,org.apache.logging.log4j.message.StructuredDataMessage,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/EventLogger.java,org.apache.logging.log4j.spi.ExtendedLogger,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/Level.java,java.io.Serializable,external
log4j-api/src/main/java/org/apache/logging/log4j/Level.java,java.util.Objects,external
log4j-api/src/main/java/org/apache/logging/log4j/Level.java,java.util.concurrent.ConcurrentHashMap,external
log4j-api/src/main/java/org/apache/logging/log4j/Level.java,java.util.concurrent.ConcurrentMap,external
log4j-api/src/main/java/org/apache/logging/log4j/Level.java,org.apache.logging.log4j.spi.StandardLevel,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/Level.java,org.apache.logging.log4j.util.Strings,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/Level.java,org.apache.logging.log4j.util.Strings.toRootUpperCase,external
log4j-api/src/main/java/org/apache/logging/log4j/LogBuilder.java,org.apache.logging.log4j.message.Message,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/LogBuilder.java,org.apache.logging.log4j.util.Supplier,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/LogManager.java,java.net.URI,external
log4j-api/src/main/java/org/apache/logging/log4j/LogManager.java,org.apache.logging.log4j.internal.LogManagerStatus,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/LogManager.java,org.apache.logging.log4j.message.MessageFactory,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/LogManager.java,org.apache.logging.log4j.message.StringFormatterMessageFactory,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/LogManager.java,org.apache.logging.log4j.simple.SimpleLoggerContextFactory,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/LogManager.java,org.apache.logging.log4j.spi.LoggerContext,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/LogManager.java,org.apache.logging.log4j.spi.LoggerContextFactory,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/LogManager.java,org.apache.logging.log4j.spi.Terminable,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/LogManager.java,org.apache.logging.log4j.status.StatusLogger,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/LogManager.java,org.apache.logging.log4j.util.ProviderUtil,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/LogManager.java,org.apache.logging.log4j.util.StackLocatorUtil,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/LogManager.java,org.apache.logging.log4j.util.Strings,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/Logger.java,org.apache.logging.log4j.message.EntryMessage,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/Logger.java,org.apache.logging.log4j.message.FlowMessageFactory,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/Logger.java,org.apache.logging.log4j.message.Message,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/Logger.java,org.apache.logging.log4j.message.MessageFactory,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/Logger.java,org.apache.logging.log4j.message.MessageFactory2,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/Logger.java,org.apache.logging.log4j.util.MessageSupplier,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/Logger.java,org.apache.logging.log4j.util.Supplier,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/Marker.java,java.io.Serializable,external
log4j-api/src/main/java/org/apache/logging/log4j/MarkerManager.java,com.google.errorprone.annotations.InlineMe,external
log4j-api/src/main/java/org/apache/logging/log4j/MarkerManager.java,java.util.Arrays,external
log4j-api/src/main/java/org/apache/logging/log4j/MarkerManager.java,java.util.concurrent.ConcurrentHashMap,external
log4j-api/src/main/java/org/apache/logging/log4j/MarkerManager.java,java.util.concurrent.ConcurrentMap,external
log4j-api/src/main/java/org/apache/logging/log4j/MarkerManager.java,org.apache.logging.log4j.util.PerformanceSensitive,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/MarkerManager.java,org.apache.logging.log4j.util.StringBuilderFormattable,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/ThreadContext.java,java.io.Serializable,external
log4j-api/src/main/java/org/apache/logging/log4j/ThreadContext.java,java.util.AbstractCollection,external
log4j-api/src/main/java/org/apache/logging/log4j/ThreadContext.java,java.util.Collection,external
log4j-api/src/main/java/org/apache/logging/log4j/ThreadContext.java,java.util.Collections,external
log4j-api/src/main/java/org/apache/logging/log4j/ThreadContext.java,java.util.Iterator,external
log4j-api/src/main/java/org/apache/logging/log4j/ThreadContext.java,java.util.List,external
log4j-api/src/main/java/org/apache/logging/log4j/ThreadContext.java,java.util.Map,external
log4j-api/src/main/java/org/apache/logging/log4j/ThreadContext.java,org.apache.logging.log4j.message.ParameterizedMessage,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/ThreadContext.java,org.apache.logging.log4j.spi.CleanableThreadContextMap,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/ThreadContext.java,org.apache.logging.log4j.spi.DefaultThreadContextMap,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/ThreadContext.java,org.apache.logging.log4j.spi.DefaultThreadContextStack,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/ThreadContext.java,org.apache.logging.log4j.spi.MutableThreadContextStack,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/ThreadContext.java,org.apache.logging.log4j.spi.ReadOnlyThreadContextMap,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/ThreadContext.java,org.apache.logging.log4j.spi.ThreadContextMap,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/ThreadContext.java,org.apache.logging.log4j.spi.ThreadContextMap2,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/ThreadContext.java,org.apache.logging.log4j.spi.ThreadContextMapFactory,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/ThreadContext.java,org.apache.logging.log4j.spi.ThreadContextStack,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/ThreadContext.java,org.apache.logging.log4j.util.PropertiesUtil,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/ThreadContext.java,org.apache.logging.log4j.util.ProviderUtil,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/internal/DefaultLogBuilder.java,java.util.Arrays,external
log4j-api/src/main/java/org/apache/logging/log4j/internal/DefaultLogBuilder.java,org.apache.logging.log4j.BridgeAware,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/internal/DefaultLogBuilder.java,org.apache.logging.log4j.Level,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/internal/DefaultLogBuilder.java,org.apache.logging.log4j.LogBuilder,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/internal/DefaultLogBuilder.java,org.apache.logging.log4j.Logger,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/internal/DefaultLogBuilder.java,org.apache.logging.log4j.Marker,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/internal/DefaultLogBuilder.java,org.apache.logging.log4j.message.Message,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/internal/DefaultLogBuilder.java,org.apache.logging.log4j.message.SimpleMessage,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/internal/DefaultLogBuilder.java,org.apache.logging.log4j.spi.ExtendedLogger,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/internal/DefaultLogBuilder.java,org.apache.logging.log4j.status.StatusLogger,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/internal/DefaultLogBuilder.java,org.apache.logging.log4j.util.LambdaUtil,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/internal/DefaultLogBuilder.java,org.apache.logging.log4j.util.StackLocatorUtil,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/internal/DefaultLogBuilder.java,org.apache.logging.log4j.util.Supplier,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/internal/annotation/SuppressFBWarnings.java,java.lang.annotation.Retention,external
log4j-api/src/main/java/org/apache/logging/log4j/internal/annotation/SuppressFBWarnings.java,java.lang.annotation.RetentionPolicy,external
log4j-api/src/main/java/org/apache/logging/log4j/internal/map/UnmodifiableArrayBackedMap.java,java.util.AbstractMap,external
log4j-api/src/main/java/org/apache/logging/log4j/internal/map/UnmodifiableArrayBackedMap.java,java.util.AbstractSet,external
log4j-api/src/main/java/org/apache/logging/log4j/internal/map/UnmodifiableArrayBackedMap.java,java.util.Collection,external
log4j-api/src/main/java/org/apache/logging/log4j/internal/map/UnmodifiableArrayBackedMap.java,java.util.HashSet,external
log4j-api/src/main/java/org/apache/logging/log4j/internal/map/UnmodifiableArrayBackedMap.java,java.util.Iterator,external
log4j-api/src/main/java/org/apache/logging/log4j/internal/map/UnmodifiableArrayBackedMap.java,java.util.Map,external
log4j-api/src/main/java/org/apache/logging/log4j/internal/map/UnmodifiableArrayBackedMap.java,java.util.Objects,external
log4j-api/src/main/java/org/apache/logging/log4j/internal/map/UnmodifiableArrayBackedMap.java,java.util.Set,external
log4j-api/src/main/java/org/apache/logging/log4j/internal/map/UnmodifiableArrayBackedMap.java,org.apache.logging.log4j.util.ReadOnlyStringMap,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/internal/map/UnmodifiableArrayBackedMap.java,org.apache.logging.log4j.util.TriConsumer,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/AbstractMessageFactory.java,java.io.Serializable,external
log4j-api/src/main/java/org/apache/logging/log4j/message/AsynchronouslyFormattable.java,java.lang.annotation.Documented,external
log4j-api/src/main/java/org/apache/logging/log4j/message/AsynchronouslyFormattable.java,java.lang.annotation.ElementType,external
log4j-api/src/main/java/org/apache/logging/log4j/message/AsynchronouslyFormattable.java,java.lang.annotation.Retention,external
log4j-api/src/main/java/org/apache/logging/log4j/message/AsynchronouslyFormattable.java,java.lang.annotation.RetentionPolicy,external
log4j-api/src/main/java/org/apache/logging/log4j/message/AsynchronouslyFormattable.java,java.lang.annotation.Target,external
log4j-api/src/main/java/org/apache/logging/log4j/message/BasicThreadInformation.java,org.apache.logging.log4j.util.Chars.LF,external
log4j-api/src/main/java/org/apache/logging/log4j/message/BasicThreadInformation.java,org.apache.logging.log4j.util.Chars.SPACE,external
log4j-api/src/main/java/org/apache/logging/log4j/message/BasicThreadInformation.java,org.apache.logging.log4j.util.StringBuilders,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/DefaultFlowMessageFactory.java,java.io.Serializable,external
log4j-api/src/main/java/org/apache/logging/log4j/message/DefaultFlowMessageFactory.java,org.apache.logging.log4j.util.StringBuilderFormattable,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/DefaultFlowMessageFactory.java,org.apache.logging.log4j.util.StringBuilders,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/DefaultFlowMessageFactory.java,org.apache.logging.log4j.util.Strings,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/FormattedMessage.java,java.io.IOException,external
log4j-api/src/main/java/org/apache/logging/log4j/message/FormattedMessage.java,java.io.ObjectInputStream,external
log4j-api/src/main/java/org/apache/logging/log4j/message/FormattedMessage.java,java.io.ObjectOutputStream,external
log4j-api/src/main/java/org/apache/logging/log4j/message/FormattedMessage.java,java.text.Format,external
log4j-api/src/main/java/org/apache/logging/log4j/message/FormattedMessage.java,java.text.MessageFormat,external
log4j-api/src/main/java/org/apache/logging/log4j/message/FormattedMessage.java,java.util.Arrays,external
log4j-api/src/main/java/org/apache/logging/log4j/message/FormattedMessage.java,java.util.Locale,external
log4j-api/src/main/java/org/apache/logging/log4j/message/LocalizedMessage.java,java.io.IOException,external
log4j-api/src/main/java/org/apache/logging/log4j/message/LocalizedMessage.java,java.io.ObjectInputStream,external
log4j-api/src/main/java/org/apache/logging/log4j/message/LocalizedMessage.java,java.io.ObjectOutputStream,external
log4j-api/src/main/java/org/apache/logging/log4j/message/LocalizedMessage.java,java.util.Locale,external
log4j-api/src/main/java/org/apache/logging/log4j/message/LocalizedMessage.java,java.util.MissingResourceException,external
log4j-api/src/main/java/org/apache/logging/log4j/message/LocalizedMessage.java,java.util.ResourceBundle,external
log4j-api/src/main/java/org/apache/logging/log4j/message/LocalizedMessage.java,org.apache.logging.log4j.status.StatusLogger,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/LocalizedMessageFactory.java,java.util.Objects,external
log4j-api/src/main/java/org/apache/logging/log4j/message/LocalizedMessageFactory.java,java.util.ResourceBundle,external
log4j-api/src/main/java/org/apache/logging/log4j/message/LocalizedMessageFactory.java,org.jspecify.annotations.Nullable,external
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessage.java,java.util.AbstractMap,external
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessage.java,java.util.Collections,external
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessage.java,java.util.Map,external
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessage.java,java.util.TreeMap,external
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessage.java,org.apache.logging.log4j.util.BiConsumer,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessage.java,org.apache.logging.log4j.util.Chars,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessage.java,org.apache.logging.log4j.util.EnglishEnums,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessage.java,org.apache.logging.log4j.util.IndexedReadOnlyStringMap,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessage.java,org.apache.logging.log4j.util.IndexedStringMap,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessage.java,org.apache.logging.log4j.util.MultiFormatStringBuilderFormattable,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessage.java,org.apache.logging.log4j.util.PerformanceSensitive,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessage.java,org.apache.logging.log4j.util.ReadOnlyStringMap,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessage.java,org.apache.logging.log4j.util.SortedArrayStringMap,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessage.java,org.apache.logging.log4j.util.StringBuilders,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessage.java,org.apache.logging.log4j.util.Strings,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessage.java,org.apache.logging.log4j.util.TriConsumer,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessageJsonFormatter.java,java.math.BigDecimal,external
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessageJsonFormatter.java,java.util.Collection,external
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessageJsonFormatter.java,java.util.List,external
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessageJsonFormatter.java,java.util.Map,external
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessageJsonFormatter.java,java.util.Set,external
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessageJsonFormatter.java,org.apache.logging.log4j.util.IndexedStringMap,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessageJsonFormatter.java,org.apache.logging.log4j.util.PropertiesUtil,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessageJsonFormatter.java,org.apache.logging.log4j.util.StringBuilderFormattable,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/MapMessageJsonFormatter.java,org.apache.logging.log4j.util.StringBuilders,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/Message.java,java.io.Serializable,external
log4j-api/src/main/java/org/apache/logging/log4j/message/Message.java,org.apache.logging.log4j.util.StringBuilderFormattable,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/MessageFormatMessage.java,java.io.IOException,external
log4j-api/src/main/java/org/apache/logging/log4j/message/MessageFormatMessage.java,java.io.ObjectInputStream,external
log4j-api/src/main/java/org/apache/logging/log4j/message/MessageFormatMessage.java,java.io.ObjectOutputStream,external
log4j-api/src/main/java/org/apache/logging/log4j/message/MessageFormatMessage.java,java.text.MessageFormat,external
log4j-api/src/main/java/org/apache/logging/log4j/message/MessageFormatMessage.java,java.util.Arrays,external
log4j-api/src/main/java/org/apache/logging/log4j/message/MessageFormatMessage.java,java.util.IllegalFormatException,external
log4j-api/src/main/java/org/apache/logging/log4j/message/MessageFormatMessage.java,java.util.Locale,external
log4j-api/src/main/java/org/apache/logging/log4j/message/MessageFormatMessage.java,org.apache.logging.log4j.Logger,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/MessageFormatMessage.java,org.apache.logging.log4j.status.StatusLogger,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ObjectArrayMessage.java,java.io.IOException,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ObjectArrayMessage.java,java.io.ObjectInputStream,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ObjectArrayMessage.java,java.io.ObjectOutputStream,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ObjectArrayMessage.java,java.util.Arrays,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ObjectArrayMessage.java,org.apache.logging.log4j.util.Constants,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ObjectMessage.java,java.io.IOException,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ObjectMessage.java,java.io.ObjectInputStream,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ObjectMessage.java,java.io.ObjectOutputStream,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ObjectMessage.java,java.io.Serializable,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ObjectMessage.java,org.apache.logging.log4j.util.StringBuilderFormattable,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ObjectMessage.java,org.apache.logging.log4j.util.StringBuilders,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ObjectMessage.java,org.apache.logging.log4j.util.internal.SerializationUtil,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterFormatter.java,java.io.Serializable,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterFormatter.java,java.time.ZoneId,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterFormatter.java,java.time.format.DateTimeFormatter,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterFormatter.java,java.util.Arrays,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterFormatter.java,java.util.Collection,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterFormatter.java,java.util.Collections,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterFormatter.java,java.util.Date,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterFormatter.java,java.util.IdentityHashMap,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterFormatter.java,java.util.Map,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterFormatter.java,java.util.Set,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterFormatter.java,org.apache.logging.log4j.Logger,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterFormatter.java,org.apache.logging.log4j.status.StatusLogger,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterFormatter.java,org.apache.logging.log4j.util.StringBuilders,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterVisitable.java,org.apache.logging.log4j.util.PerformanceSensitive,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterizedMessage.java,com.google.errorprone.annotations.InlineMe,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterizedMessage.java,java.io.IOException,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterizedMessage.java,java.io.ObjectInputStream,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterizedMessage.java,java.io.ObjectOutputStream,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterizedMessage.java,java.io.Serializable,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterizedMessage.java,java.util.Arrays,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterizedMessage.java,java.util.Objects,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterizedMessage.java,org.apache.logging.log4j.message.ParameterFormatter.MessagePatternAnalysis,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterizedMessage.java,org.apache.logging.log4j.message.ParameterFormatter.analyzePattern,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterizedMessage.java,org.apache.logging.log4j.util.Constants,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterizedMessage.java,org.apache.logging.log4j.util.StringBuilderFormattable,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterizedMessage.java,org.apache.logging.log4j.util.StringBuilders.trimToMaxSize,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterizedMessage.java,org.apache.logging.log4j.util.internal.SerializationUtil,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ParameterizedNoReferenceMessageFactory.java,org.apache.logging.log4j.status.StatusLogger,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ReusableMessage.java,org.apache.logging.log4j.util.PerformanceSensitive,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ReusableMessage.java,org.apache.logging.log4j.util.StringBuilderFormattable,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ReusableMessageFactory.java,java.io.Serializable,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ReusableMessageFactory.java,org.apache.logging.log4j.util.PerformanceSensitive,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ReusableObjectMessage.java,org.apache.logging.log4j.util.PerformanceSensitive,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ReusableObjectMessage.java,org.apache.logging.log4j.util.StringBuilders,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ReusableParameterizedMessage.java,java.util.Arrays,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ReusableParameterizedMessage.java,org.apache.logging.log4j.message.ParameterFormatter.MessagePatternAnalysis,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ReusableParameterizedMessage.java,org.apache.logging.log4j.util.Constants,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ReusableParameterizedMessage.java,org.apache.logging.log4j.util.PerformanceSensitive,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ReusableParameterizedMessage.java,org.apache.logging.log4j.util.StringBuilders.trimToMaxSize,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ReusableSimpleMessage.java,org.apache.logging.log4j.util.Constants,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ReusableSimpleMessage.java,org.apache.logging.log4j.util.PerformanceSensitive,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/SimpleMessage.java,java.io.IOException,external
log4j-api/src/main/java/org/apache/logging/log4j/message/SimpleMessage.java,java.io.ObjectInputStream,external
log4j-api/src/main/java/org/apache/logging/log4j/message/SimpleMessage.java,java.io.ObjectOutputStream,external
log4j-api/src/main/java/org/apache/logging/log4j/message/SimpleMessage.java,java.util.Objects,external
log4j-api/src/main/java/org/apache/logging/log4j/message/SimpleMessage.java,org.apache.logging.log4j.util.StringBuilderFormattable,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/StringFormattedMessage.java,java.io.IOException,external
log4j-api/src/main/java/org/apache/logging/log4j/message/StringFormattedMessage.java,java.io.ObjectInputStream,external
log4j-api/src/main/java/org/apache/logging/log4j/message/StringFormattedMessage.java,java.io.ObjectOutputStream,external
log4j-api/src/main/java/org/apache/logging/log4j/message/StringFormattedMessage.java,java.util.Arrays,external
log4j-api/src/main/java/org/apache/logging/log4j/message/StringFormattedMessage.java,java.util.IllegalFormatException,external
log4j-api/src/main/java/org/apache/logging/log4j/message/StringFormattedMessage.java,java.util.Locale,external
log4j-api/src/main/java/org/apache/logging/log4j/message/StringFormattedMessage.java,org.apache.logging.log4j.Logger,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/StringFormattedMessage.java,org.apache.logging.log4j.status.StatusLogger,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/StringMapMessage.java,java.util.Map,external
log4j-api/src/main/java/org/apache/logging/log4j/message/StringMapMessage.java,org.apache.logging.log4j.util.PerformanceSensitive,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/StructuredDataCollectionMessage.java,java.util.ArrayList,external
log4j-api/src/main/java/org/apache/logging/log4j/message/StructuredDataCollectionMessage.java,java.util.Iterator,external
log4j-api/src/main/java/org/apache/logging/log4j/message/StructuredDataCollectionMessage.java,java.util.List,external
log4j-api/src/main/java/org/apache/logging/log4j/message/StructuredDataCollectionMessage.java,org.apache.logging.log4j.util.StringBuilderFormattable,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/StructuredDataId.java,com.google.errorprone.annotations.InlineMe,external
log4j-api/src/main/java/org/apache/logging/log4j/message/StructuredDataId.java,java.io.Serializable,external
log4j-api/src/main/java/org/apache/logging/log4j/message/StructuredDataId.java,org.apache.logging.log4j.util.StringBuilderFormattable,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/StructuredDataId.java,org.apache.logging.log4j.util.Strings,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/StructuredDataMessage.java,java.util.Map,external
log4j-api/src/main/java/org/apache/logging/log4j/message/StructuredDataMessage.java,org.apache.logging.log4j.util.EnglishEnums,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/StructuredDataMessage.java,org.apache.logging.log4j.util.StringBuilders,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ThreadDumpMessage.java,aQute.bnd.annotation.Cardinality,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ThreadDumpMessage.java,aQute.bnd.annotation.Resolution,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ThreadDumpMessage.java,aQute.bnd.annotation.spi.ServiceConsumer,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ThreadDumpMessage.java,java.io.InvalidObjectException,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ThreadDumpMessage.java,java.io.ObjectInputStream,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ThreadDumpMessage.java,java.io.Serializable,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ThreadDumpMessage.java,java.util.HashMap,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ThreadDumpMessage.java,java.util.Map,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ThreadDumpMessage.java,java.util.ServiceLoader,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ThreadDumpMessage.java,org.apache.logging.log4j.message.ThreadDumpMessage.ThreadInfoFactory,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ThreadDumpMessage.java,org.apache.logging.log4j.status.StatusLogger,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ThreadDumpMessage.java,org.apache.logging.log4j.util.Chars.LF,external
log4j-api/src/main/java/org/apache/logging/log4j/message/ThreadDumpMessage.java,org.apache.logging.log4j.util.Lazy,log4j-api
log4j-api/src/main/java/org/apache/logging/log4j/message/ThreadDumpMessage.java,org.apache.logging.log4j.util.ServiceLoaderUtil,log4j-api
